9:
 num     #instances         #bytes  class name (module)
1887:             5            160  org.bouncycastle.jcajce.provider.asymmetric.ec.KeyFactorySpi$ECMQV
1888:             2            160  org.glassfish.hk2.utilities.cache.internal.WeakCARCacheImpl
1889:             5            160  org.glassfish.jersey.internal.util.ExtendedLogger
1890:             5            160  org.glassfish.jersey.message.internal.HttpHeaderReader$Event
1891:             1            160  org.glassfish.jersey.server.ServerBootstrapBag
1892:             1            160  org.glassfish.jersey.server.internal.ProcessingProviders
1893:             1            160  org.jcp.xml.dsig.internal.dom.XMLDSigRI (java.xml.crypto@21.0.6)
1894:             5            160  picocli.CommandLine$ParseResult$GroupValidationResult$Type
1895:             5            160  sun.nio.ch.Util$BufferCache (java.base@21.0.6)
1896:             1            160  sun.security.ec.SunEC (jdk.crypto.ec@21.0.6)
1897:             1            160  sun.security.jca.ProviderList$1 (java.base@21.0.6)
1898:             5            160  sun.security.jca.ServiceId (java.base@21.0.6)
1899:             1            160  sun.security.jgss.SunProvider (java.security.jgss@21.0.6)
1900:             1            160  sun.security.provider.certpath.ldap.JdkLDAP (java.naming@21.0.6)
1901:             1            160  sun.security.rsa.SunRsaSign (java.base@21.0.6)
1902:             1            160  sun.security.smartcardio.SunPCSC (java.smartcardio@21.0.6)
1903:             1            160  sun.security.ssl.SunJSSE (java.base@21.0.6)
1904:             4            160  sun.security.x509.BasicConstraintsExtension (java.base@21.0.6)
1905:             5            160  sun.security.x509.CertificateExtensions (java.base@21.0.6)
1906:             5            160  sun.security.x509.CertificateValidity (java.base@21.0.6)
1907:             5            160  sun.security.x509.PolicyInformation (java.base@21.0.6)
1908:             1            152  com.aerospike.vector.cluster.PaxosProposer
1909:             1            152  com.aerospike.vector.heartbeat.AdjacencyMonitor
1910:             1            152  com.aerospike.vector.index.cache.IndexCacheCoordinator
1911:             1            152  io.undertow.servlet.spec.ServletContextImpl
1912:             1            152  kotlin.reflect.jvm.internal.impl.serialization.deserialization.builtins.BuiltInSerializerProtocol
1913:             1            152  sun.util.cldr.CLDRLocaleProviderAdapter (java.base@21.0.6)
1914:             2            144  [Lcom.aerospike.vector.client.proto.NodeRole;
1915:             1            144  [Lio.netty.handler.codec.http.HttpMethod$EnumNameMap$Node;
1916:             1            144  [Ljava.time.temporal.ChronoUnit; (java.base@21.0.6)
1917:             2            144  [Lkotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Class$Kind;
1918:             1            144  [Lorg.glassfish.jersey.message.internal.MsgTraceEvent;
1919:             2            144  ch.qos.logback.classic.pattern.LoggerConverter
1920:             6            144  com.aerospike.vector.client.proto.TransactServiceGrpc$MethodHandlers
1921:             6            144  com.aerospike.vector.client.proto.TransactServiceGrpc$TransactServiceMethodDescriptorSupplier
1922:             1            144  com.aerospike.vector.embedded.client.config.ClientPolicyConfig
1923:             2            144  com.aerospike.vector.heartbeat.AdjacentNode
1924:             1            144  com.aerospike.vector.index.IndexCleaner
1925:             2            144  com.aerospike.vector.index.IndexLog$store$1
1926:             6            144  com.aerospike.vector.index.TransactServiceInternalGrpc$MethodHandlers
1927:             6            144  com.aerospike.vector.index.TransactServiceInternalGrpc$TransactServiceInternalMethodDescriptorSupplier
1928:             1            144  com.aerospike.vector.index.merge.coordinator.IndexMergeCoordinator
1929:             3            144  com.aerospike.vector.index.metrics.IndexMetricsRegistry
1930:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa788624400
1931:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa78871c000
1932:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a3df8
1933:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a4010
1934:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a4228
1935:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a4440
1936:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a4658
1937:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a4ca0
1938:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a4eb8
1939:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a50d0
1940:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a52e8
1941:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a5718
1942:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a5b48
1943:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a5d60
1944:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a5f78
1945:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a6190
1946:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a63a8
1947:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a65c0
1948:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a67d8
1949:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a69f0
1950:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a7038
1951:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a7250
1952:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a7468
1953:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a7680
1954:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a7cc8
1955:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a8000
1956:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a8218
1957:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a8430
1958:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a8860
1959:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a8a78
1960:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a8c90
1961:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a90c0
1962:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a92d8
1963:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a94f0
1964:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a9708
1965:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a9920
1966:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888a9d50
1967:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888aa398
1968:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888aa5b0
1969:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888aa7c8
1970:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888aa9e0
1971:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888aabf8
1972:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888ab028
1973:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fa7888ab6c8
1974:             1            144  com.aerospike.vector.server.grpc.GrpcInterconnectServer
1975:             3            144  com.fasterxml.jackson.core.Version
1976:             3            144  com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer$TableInfo
1977:             2            144  com.fasterxml.jackson.core.util.Separators
1978:             3            144  com.fasterxml.jackson.databind.cfg.CoercionConfigs
1979:             6            144  com.fasterxml.jackson.databind.ser.std.ToStringSerializer
1980:             3            144  com.fasterxml.jackson.databind.util.EnumResolver
1981:             6            144  com.google.inject.assistedinject.BindingCollector
1982:             6            144  com.google.protobuf.FieldSet
1983:             6            144  com.sun.proxy.jdk.proxy1.$Proxy2 (jdk.proxy1)
1984:             3            144  io.netty.buffer.EmptyByteBuf
1985:             3            144  io.netty.util.concurrent.DefaultThreadFactory
1986:             6            144  io.netty.util.concurrent.MultithreadEventExecutorGroup$1
1987:             2            144  io.undertow.servlet.core.ManagedServlet
1988:             2            144  io.undertow.servlet.core.ManagedServlet$DefaultInstanceStrategy
1989:             3            144  java.io.FileInputStream (java.base@21.0.6)
1990:             2            144  java.io.PrintStream (java.base@21.0.6)
1991:             9            144  java.lang.ClassValue$Identity (java.base@21.0.6)
1992:             3            144  java.lang.Runtime$Version (java.base@21.0.6)
1993:             2            144  java.lang.invoke.MethodHandleImpl$WrappedMember (java.base@21.0.6)
1994:             3            144  java.net.InetAddress$CachedLookup (java.base@21.0.6)
1995:             2            144  java.nio.DirectIntBufferRU (java.base@21.0.6)
1996:             6            144  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet (java.base@21.0.6)
1997:             3            144  java.util.HexFormat (java.base@21.0.6)
1998:             2            144  java.util.Locale$Category (java.base@21.0.6)
1999:             3            144  java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue (java.base@21.0.6)
2000:             6            144  java.util.regex.Pattern$$Lambda/0x00007fa788061140 (java.base@21.0.6)
2001:             3            144  javax.management.MBeanConstructorInfo (java.management@21.0.6)
2002:             2            144  jdk.internal.foreign.layout.ValueLayouts$OfAddressImpl (java.base@21.0.6)
2003:             6            144  jdk.proxy2.$Proxy21 (jdk.proxy2)
2004:             6            144  jdk.proxy2.$Proxy24 (jdk.proxy2)
2005:             6            144  jdk.proxy2.$Proxy6 (jdk.proxy2)
2006:             3            144  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$EnumEntryClassDescriptors
2007:             6            144  kotlin.reflect.jvm.internal.impl.types.TypeAttributes
2008:             3            144  kotlin.reflect.jvm.internal.impl.types.Variance
2009:             3            144  kotlinx.coroutines.internal.LockFreeTaskQueueCore
2010:             6            144  kotlinx.coroutines.sync.MutexImpl$$Lambda/0x00007fa78855d570
2011:             6            144  kotlinx.coroutines.sync.SemaphoreAndMutexImpl$$Lambda/0x00007fa78855d168
2012:             6            144  org.glassfish.jersey.internal.guava.LocalCache$LocalManualCache
2013:             2            144  org.glassfish.jersey.internal.util.collection.KeyComparatorHashMap
2014:             6            144  org.glassfish.jersey.internal.util.collection.LRU$LRUFactory$1
2015:             6            144  org.xnio.nio.Log_$logger
2016:             3            144  sun.net.spi.DefaultProxySelector$NonProxyInfo (java.base@21.0.6)
2017:             6            144  sun.nio.fs.NativeBuffer$Deallocator (java.base@21.0.6)
2018:             1            144  sun.reflect.misc.MethodUtil (java.base@21.0.6)
2019:             3            144  sun.security.x509.CRLDistributionPointsExtension (java.base@21.0.6)
2020:             3            144  sun.security.x509.DistributionPoint (java.base@21.0.6)
2021:             1            144  sun.util.locale.provider.JRELocaleProviderAdapter (java.base@21.0.6)
2022:             2            136  [Lsun.security.jca.ProviderConfig; (java.base@21.0.6)
2023:             1            136  com.aerospike.client.async.AsyncScanPartitionExecutor
2024:             1            136  com.aerospike.vector.heartbeat.HeartbeatTransmitter
2025:             1            136  com.aerospike.vector.interconnect.InterconnectChannelProvider
2026:             1            136  com.aerospike.vector.server.grpc.GrpcVectorDbServer
2027:             1            136  java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLLL (java.base@21.0.6)
2028:             1            128  [Lcom.aerospike.client.async.EventState;
2029:             1            128  [Lcom.aerospike.client.async.NettyEventLoop;
2030:             1            128  [Lcom.aerospike.client.cluster.Node$AsyncPool;
2031:             2            128  [Lcom.aerospike.vector.client.proto.VectorDistanceMetric;
2032:             2            128  [Lcom.aerospike.vector.client.proto.WriteType;
2033:             2            128  [Lio.netty.handler.codec.http.HttpStatusClass;
2034:             2            128  [Ljava.lang.OutOfMemoryError; (java.base@21.0.6)
2035:             1            128  [Ljavax.management.openmbean.SimpleType; (java.management@21.0.6)
2036:             2            128  [Lkotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Visibility;
2037:             1            128  [Lkotlin.reflect.jvm.internal.impl.renderer.DescriptorRendererModifier;
2038:             1            128  [Lorg.glassfish.jersey.server.monitoring.RequestEvent$Type;
2039:             2            128  [[Ljava.lang.invoke.MethodHandle; (java.base@21.0.6)
2040:             4            128  ch.qos.logback.core.pattern.parser.Token
2041:             4            128  ch.qos.logback.core.util.CachingDateFormatter$CacheTuple
2042:             1            128  com.aerospike.client.AerospikeClient
2043:             4            128  com.aerospike.client.BatchRecord$Type
2044:             4            128  com.aerospike.client.Bin
2045:             4            128  com.aerospike.client.Log$Level
2046:             4            128  com.aerospike.client.cluster.Partitions
2047:             4            128  com.aerospike.client.policy.AuthMode
2048:             4            128  com.aerospike.client.policy.ReadModeSC
2049:             2            128  com.aerospike.vector.client.proto.AboutResponse
2050:             4            128  com.aerospike.vector.client.proto.ProjectionType
2051:             4            128  com.aerospike.vector.cluster.JoinRequestResult
2052:             4            128  com.aerospike.vector.cluster.events.StateChangeQualifier
2053:             4            128  com.aerospike.vector.exchange.ExchangeState
2054:             4            128  com.aerospike.vector.index.IndexLogEntry$OperationCase
2055:             1            128  com.aerospike.vector.index.StandaloneIndexCoordinator
2056:             4            128  com.aerospike.vector.index.config.CacheConfig
2057:             2            128  com.aerospike.vector.index.merge.coordinator.IndexMergeCoordinator$1
2058:             2            128  com.aerospike.vector.storage.index.AerospikeIndexMetaStore$storeIndexLogGeneric$1
2059:             4            128  com.fasterxml.jackson.annotation.JsonCreator$Mode
2060:             4            128  com.fasterxml.jackson.annotation.JsonProperty$Access
2061:             2            128  com.fasterxml.jackson.databind.ObjectWriter
2062:             4            128  com.fasterxml.jackson.databind.cfg.CoercionAction
2063:             4            128  com.fasterxml.jackson.databind.cfg.ConstructorDetector$SingleArgConstructor
2064:             1            128  com.fasterxml.jackson.databind.deser.impl.SetterlessProperty
2065:             2            128  com.fasterxml.jackson.module.kotlin.ReflectionCache
2066:             4            128  com.google.inject.internal.Initializer$InjectableReferenceState
2067:             4            128  com.google.inject.internal.InternalFlags$CustomClassLoadingOption
2068:             2            128  com.google.protobuf.DescriptorProtos$EnumValueOptions
2069:             4            128  com.google.protobuf.FloatArrayList
2070:             4            128  io.grpc.CallOptions$Key
2071:             4            128  io.grpc.ChannelLogger$ChannelLogLevel
2072:             4            128  io.grpc.InternalChannelz$ChannelTrace$Event$Severity
2073:             4            128  io.grpc.internal.ClientStreamListener$RpcProgress
2074:             4            128  io.grpc.netty.Utils$DefaultEventLoopGroupResource
2075:             4            128  io.netty.channel.DefaultChannelPipeline$AddStrategy
2076:             2            128  io.netty.channel.group.DefaultChannelGroup
2077:             4            128  io.netty.util.ResourceLeakDetector$Level
2078:             4            128  io.undertow.security.impl.SecurityContextImpl$AuthenticationState
2079:             1            128  io.undertow.server.session.InMemorySessionManager
2080:             4            128  io.undertow.servlet.api.TransportGuaranteeType
2081:             4            128  io.undertow.servlet.handlers.ServletChain$1
2082:             4            128  io.undertow.servlet.handlers.security.ServletSecurityRoleHandler
2083:             8            128  java.lang.Float (java.base@21.0.6)
2084:             2            128  java.lang.ModuleLayer (java.base@21.0.6)
2085:             2            128  java.lang.module.Configuration (java.base@21.0.6)
2086:             4            128  java.lang.module.ModuleDescriptor$Modifier (java.base@21.0.6)
2087:             4            128  java.lang.module.ModuleDescriptor$Requires$Modifier (java.base@21.0.6)
2088:             4            128  java.text.Normalizer$Form (java.base@21.0.6)
2089:             4            128  java.time.LocalDateTime (java.base@21.0.6)
2090:             4            128  java.time.format.DateTimeFormatterBuilder$OffsetIdPrinterParser (java.base@21.0.6)
2091:             4            128  java.time.format.DateTimeFormatterBuilder$SettingsParser (java.base@21.0.6)
2092:             2            128  java.time.format.DateTimeFormatterBuilder$ZoneTextPrinterParser (java.base@21.0.6)
2093:             4            128  java.util.concurrent.Executors$RunnableAdapter (java.base@21.0.6)
2094:             4            128  java.util.regex.Pattern$Qtype (java.base@21.0.6)
2095:             4            128  java.util.stream.StreamShape (java.base@21.0.6)
2096:             2            128  jdk.internal.foreign.layout.ValueLayouts$OfByteImpl (java.base@21.0.6)
2097:             2            128  jdk.internal.foreign.layout.ValueLayouts$OfCharImpl (java.base@21.0.6)
2098:             2            128  jdk.internal.foreign.layout.ValueLayouts$OfDoubleImpl (java.base@21.0.6)
2099:             2            128  jdk.internal.foreign.layout.ValueLayouts$OfLongImpl (java.base@21.0.6)
2100:             2            128  jdk.internal.foreign.layout.ValueLayouts$OfShortImpl (java.base@21.0.6)
2101:             4            128  jdk.internal.logger.BootstrapLogger$LoggingBackend (java.base@21.0.6)
2102:             4            128  jdk.internal.util.OperatingSystem (java.base@21.0.6)
2103:             4            128  jdk.jfr.internal.SecuritySupport$SafePath (jdk.jfr@21.0.6)
2104:             8            128  kotlin.reflect.jvm.internal.impl.builtins.ReflectionTypes$ClassLookup
2105:             4            128  kotlin.reflect.jvm.internal.impl.descriptors.CallableMemberDescriptor$Kind
2106:             4            128  kotlin.reflect.jvm.internal.impl.descriptors.Modality
2107:             4            128  kotlin.reflect.jvm.internal.impl.descriptors.impl.EnumEntrySyntheticClassDescriptor$EnumEntryScope$1
2108:             4            128  kotlin.reflect.jvm.internal.impl.descriptors.impl.EnumEntrySyntheticClassDescriptor$EnumEntryScope$2
2109:             4            128  kotlin.reflect.jvm.internal.impl.descriptors.impl.EnumEntrySyntheticClassDescriptor$EnumEntryScope$3
2110:             4            128  kotlin.reflect.jvm.internal.impl.descriptors.runtime.structure.ReflectJavaClassifierType
2111:             4            128  kotlin.reflect.jvm.internal.impl.load.java.descriptors.JavaMethodDescriptor$ParameterNamesStatus
2112:             4            128  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$MemberKind
2113:             4            128  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Modality
2114:             4            128  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Type$Argument$Projection
2115:             4            128  kotlin.reflect.jvm.internal.impl.metadata.deserialization.Flags$EnumLiteFlagField
2116:             4            128  kotlin.reflect.jvm.internal.impl.resolve.sam.SamConversionResolverImpl
2117:             4            128  kotlin.reflect.jvm.internal.impl.serialization.deserialization.AnnotatedCallableKind
2118:             4            128  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$EnumEntryClassDescriptors$$Lambda$2
2119:             4            128  kotlinx.coroutines.CoroutineStart
2120:             4            128  net.engio.mbassy.bus.MessagePublication$State
2121:             4            128  org.bouncycastle.crypto.CryptoServicesPermission
2122:             4            128  org.bouncycastle.crypto.params.DSAValidationParameters
2123:             2            128  org.glassfish.jersey.internal.ServiceFinderBinder
2124:             2            128  org.glassfish.jersey.server.model.internal.ModelProcessorUtil$Method
2125:             4            128  org.glassfish.jersey.uri.internal.TemplateVariable$Position
2126:             4            128  org.slf4j.helpers.BasicMarker
2127:             4            128  org.yaml.snakeyaml.nodes.NodeId
2128:             4            128  picocli.CommandLine$TraceLevel
2129:             2            128  sun.nio.ch.IOVecWrapper (java.base@21.0.6)
2130:             4            128  sun.security.provider.DRBG (java.base@21.0.6)
2131:             4            128  sun.security.provider.certpath.X509CertPath (java.base@21.0.6)
2132:             1            120  [Lcom.fasterxml.jackson.core.JsonGenerator$Feature;
2133:             1            120  [Lcom.fasterxml.jackson.core.JsonToken;
2134:             1            120  [Lcom.fasterxml.jackson.databind.type.LogicalType;
2135:             4            120  [Lcom.google.protobuf.Descriptors$EnumDescriptor;
2136:             2            120  [Lkotlin.reflect.jvm.internal.impl.load.java.AnnotationQualifierApplicabilityType;
2137:             1            120  [Lkotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Annotation$Argument$Value$Type;
2138:             1            120  [Lorg.glassfish.jersey.uri.UriComponent$Type;
2139:             1            120  [[Z (java.base@21.0.6)
2140:             1            120  com.aerospike.client.policy.QueryPolicy
2141:             3            120  com.aerospike.vector.config.PortConfig
2142:             3            120  com.aerospike.vector.embedded.client.EventLoopProvider
2143:             1            120  com.aerospike.vector.index.healer.coordinator.IndexHealerCoordinator
2144:             1            120  com.aerospike.vector.index.healer.worker.IndexHealerWorker
2145:             1            120  com.aerospike.vector.index.merge.worker.IndexMergeWorker
2146:             3            120  com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$TableInfo
2147:             3            120  com.fasterxml.jackson.databind.deser.DeserializerCache
2148:             1            120  com.fasterxml.jackson.databind.module.SimpleModule
2149:             3            120  com.google.common.collect.ImmutableMapEntrySet$RegularEntrySet
2150:             5            120  com.google.inject.internal.InjectorImpl$SyntheticProviderBindingImpl$1
2151:             3            120  com.google.inject.spi.ScopeBinding
2152:             5            120  com.google.protobuf.MapEntry$Metadata$1
2153:             3            120  io.netty.buffer.ReadOnlyByteBuf
2154:             5            120  io.netty.util.Recycler$2
2155:             5            120  io.netty.util.internal.ObjectPool$RecyclerObjectPool
2156:             1            120  io.undertow.Undertow
2157:             3            120  io.undertow.server.handlers.PredicateHandler
2158:             3            120  io.undertow.server.handlers.cache.LRUCache
2159:             3            120  io.undertow.servlet.api.ServletStackTraces
2160:             5            120  io.undertow.servlet.predicate.DispatcherTypePredicate
2161:             3            120  it.unimi.dsi.util.SplitMix64Random
2162:             3            120  java.io.OutputStreamWriter (java.base@21.0.6)
2163:             5            120  java.lang.Double (java.base@21.0.6)
2164:             3            120  java.lang.invoke.MethodHandleImpl$BindCaller$InjectedInvokerHolder (java.base@21.0.6)
2165:             5            120  java.net.URLPermission$Authority (java.base@21.0.6)
2166:             5            120  java.time.LocalDate (java.base@21.0.6)
2167:             3            120  java.util.concurrent.ConcurrentLinkedDeque$Node (java.base@21.0.6)
2168:             5            120  jdk.internal.math.FloatingDecimal$PreparedASCIIToBinaryBuffer (java.base@21.0.6)
2169:             3            120  jdk.internal.util.ClassFileDumper (java.base@21.0.6)
2170:             5            120  jdk.proxy2.$Proxy48 (jdk.proxy2)
2171:             5            120  jdk.proxy2.$Proxy63 (jdk.proxy2)
2172:             5            120  kotlin.ULong
2173:             5            120  kotlin.reflect.jvm.internal.ClassValueCache
2174:             5            120  kotlin.reflect.jvm.internal.impl.descriptors.annotations.CompositeAnnotations
2175:             3            120  kotlin.reflect.jvm.internal.impl.load.java.ReportLevel
2176:             3            120  kotlin.reflect.jvm.internal.impl.load.java.SpecialGenericSignatures$TypeSafeBarrierDescription
2177:             5            120  kotlin.reflect.jvm.internal.impl.load.java.typeEnhancement.NullabilityQualifierWithMigrationStatus
2178:             3            120  kotlin.reflect.jvm.internal.impl.resolve.scopes.StaticScopeForKotlinEnum
2179:             5            120  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$$Lambda$5
2180:             5            120  kotlin.reflect.jvm.internal.impl.types.AnnotationsTypeAttribute
2181:             3            120  kotlin.reflect.jvm.internal.impl.types.model.TypeVariance
2182:             5            120  kotlin.reflect.jvm.internal.impl.util.OneElementArrayMap
2183:             3            120  org.apache.commons.collections4.queue.CircularFifoQueue
2184:             3            120  org.apache.commons.io.StandardLineSeparator
2185:             3            120  org.glassfish.hk2.utilities.NamedImpl
2186:             3            120  org.glassfish.hk2.utilities.cache.Cache
2187:             3            120  org.glassfish.jersey.internal.inject.Providers$ProviderRuntime
2188:             3            120  org.glassfish.jersey.internal.util.collection.Cache
2189:             3            120  org.glassfish.jersey.uri.internal.TemplateVariable$PathTemplateVariable
2190:             5            120  org.xnio.Option$10
2191:             5            120  org.xnio._private.Messages_$logger
2192:             3            120  org.yaml.snakeyaml.DumperOptions$FlowStyle
2193:             5            120  sun.security.util.BitArray (java.base@21.0.6)
2194:             5            120  sun.security.util.Cache$EqualByteArray (java.base@21.0.6)
2195:             3            120  sun.security.x509.AuthorityInfoAccessExtension (java.base@21.0.6)
2196:             5            120  sun.security.x509.CertificateAlgorithmId (java.base@21.0.6)
2197:             3            120  sun.security.x509.CertificatePoliciesExtension (java.base@21.0.6)
2198:             5            120  sun.security.x509.CertificatePolicyId (java.base@21.0.6)
2199:             5            120  sun.security.x509.CertificateSerialNumber (java.base@21.0.6)
2200:             5            120  sun.security.x509.CertificateX509Key (java.base@21.0.6)
2201:             3            120  sun.security.x509.ExtendedKeyUsageExtension (java.base@21.0.6)
2202:             5            120  sun.security.x509.SerialNumber (java.base@21.0.6)
2203:             1            112  [Lcom.fasterxml.jackson.databind.node.IntNode;
2204:             1            112  [Lcom.fasterxml.jackson.dataformat.yaml.YAMLGenerator$Feature;
2205:             2            112  [Ljakarta.servlet.DispatcherType;
2206:             2            112  [Ljava.util.stream.StreamOpFlag$Type; (java.base@21.0.6)
2207:             1            112  [Lorg.glassfish.jersey.model.Parameter$Source;
2208:             1            112  [Lsun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget; (java.base@21.0.6)
2209:             2            112  [[Lcom.github.benmanes.caffeine.cache.Node;
2210:             2            112  ch.qos.logback.classic.pattern.DateConverter
2211:             2            112  com.aerospike.client.cluster.Partition
2212:             1            112  com.aerospike.client.query.PartitionTracker
2213:             2            112  com.aerospike.flow.CancellableFlow$job$1$1$emit$1
2214:             1            112  com.aerospike.vector.cluster.QuantumIntervalGenerator
2215:             2            112  com.aerospike.vector.index.IndexLog$flushToStore$1$1
2216:             2            112  com.aerospike.vector.index.Indexer$batchProcessingCancellableFlow$1
2217:             2            112  com.aerospike.vector.storage.index.AerospikeIndexMetaStore$storeIndexLogGeneric$3
2218:             2            112  com.fasterxml.jackson.databind.deser.std.NumberDeserializers$BooleanDeserializer
2219:             2            112  com.fasterxml.jackson.databind.deser.std.NumberDeserializers$FloatDeserializer
2220:             2            112  com.fasterxml.jackson.databind.deser.std.NumberDeserializers$IntegerDeserializer
2221:             2            112  com.fasterxml.jackson.databind.deser.std.NumberDeserializers$LongDeserializer
2222:             2            112  com.fasterxml.jackson.databind.introspect.VisibilityChecker$Std
2223:             2            112  com.google.common.io.BaseEncoding$StandardBaseEncoding
2224:             2            112  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$TabularMapping (java.management@21.0.6)
2225:             1            112  io.undertow.server.protocol.http.HttpResponseConduit
2226:             2            112  io.undertow.servlet.handlers.ServletPathMatch
2227:             2            112  java.io.BufferedOutputStream (java.base@21.0.6)
2228:             2            112  java.lang.ref.NativeReferenceQueue (java.base@21.0.6)
2229:             2            112  jdk.jfr.internal.jfc.JFC$KnownConfiguration (jdk.jfr@21.0.6)
2230:             1            112  kotlin.reflect.jvm.internal.impl.descriptors.impl.ClassDescriptorImpl
2231:             1            112  kotlin.reflect.jvm.internal.impl.types.error.ErrorClassDescriptor
2232:             2            112  kotlinx.coroutines.DisposeOnCompletion
2233:             2            112  kotlinx.coroutines.TimeoutCoroutine
2234:             1            112  org.glassfish.jersey.message.internal.MessageBodyFactory
2235:             1            112  org.glassfish.jersey.server.ServerRuntime
2236:             2            112  sun.management.MemoryManagerImpl (java.management@21.0.6)
2237:             2            112  sun.security.provider.FileInputStreamPool$StreamRef (java.base@21.0.6)
2238:             1            112  sun.security.provider.certpath.ldap.JdkLDAP$ProviderService (java.naming@21.0.6)
2239:             2            112  sun.security.rsa.RSAUtil$KeyType (java.base@21.0.6)
